year,month,stn_id,stn_ko,rn_day,rn,max_rn_day,tm_rn_day,rn_day_cnt1,rn_day_cnt2,rn_day_cnt3,rn_day_cnt4,ev_s,ws,ws_max,wd_max,tm_max,cnt1,cnt2,cnt3,cnt4,cnt5,cnt6,cnt7,cnt8,cnt9
2023,8,136.0,안동,296.5,70.1,91.5,30,10,7,6,5,,1.4,6.3,ESE,10,0,10,3,4,0,2,0,0,0
2023,8,137.0,상주,333.2,79.3,136.2,10,12,9,5,5,,0.8,5.5,N,10,0,8,4,,0,,,,
2023,8,138.0,포항,272.5,42.3,154.2,10,11,9,4,2,,2.8,12.8,NE,10,4,15,5,0,0,2,0,0,0
2023,8,140.0,군산,178.8,-87.7,80.1,10,12,11,4,2,,1.9,9.9,WNW,10,1,7,2,,0,,,,
2023,8,143.0,대구,312.8,67.5,93.4,10,13,11,6,5,,2.1,8.9,NE,10,1,10,1,0,0,3,0,0,0
2023,8,146.0,전주,274.8,-14.8,152.1,10,11,11,7,2,,1.4,5.6,WSW,10,1,9,2,0,0,4,0,0,0
2023,8,152.0,울산,403.3,169.2,146.3,10,11,8,6,5,,2.1,12.1,ESE,10,4,11,2,3,0,2,0,0,0
2023,8,155.0,창원,506.8,223.0,190.2,10,9,8,7,5,,1.5,6.8,NE,10,6,11,3,5,0,4,0,0,0
2023,8,156.0,광주,341.2,14.8,92.4,10,15,12,6,5,,1.0,6.2,NE,10,2,7,1,0,0,4,0,0,0
2023,8,159.0,부산,299.9,33.4,108.9,10,10,8,6,3,,3.1,13.7,SSE,10,3,11,4,2,0,4,0,0,0
2023,8,162.0,통영,391.6,147.7,136.3,10,9,8,7,4,,2.5,13.1,S,24,3,7,3,,0,,,,
2023,8,165.0,목포,152.9,-56.1,89.8,23,9,7,3,2,,3.0,14.5,NNW,10,5,6,1,1,1,3,0,0,0
2023,8,168.0,여수,247.0,-17.8,58.9,10,11,11,7,3,,3.4,16.2,NNE,9,3,7,2,0,2,5,0,0,0
2023,8,169.0,흑산도,118.8,-92.4,39.6,23,6,6,3,2,,3.4,14.3,SSE,28,7,8,3,5,2,2,0,0,0
2023,8,170.0,완도,191.8,-47.0,72.3,30,7,7,5,3,,1.7,10.8,SSE,28,3,4,1,,0,,,,
2023,8,172.0,고창,164.3,-120.9,76.2,23,11,9,5,1,,2.4,12.0,NNE,10,1,7,3,,0,,,,
2023,8,174.0,순천,325.8,,75.2,10,9,9,9,5,,1.4,7.2,WNW,10,1,7,2,,0,,,,
2023,8,177.0,홍성,199.2,,76.6,10,12,11,4,3,,1.4,6.9,WNW,10,0,10,4,2,0,2,0,0,0
2023,8,184.0,제주,182.5,-89.8,58.2,23,14,9,4,3,,3.1,12.1,NNE,9,6,5,3,0,0,2,0,0,0
2023,8,185.0,고산,203.6,1.7,80.9,30,11,10,6,2,,5.1,22.0,NNW,10,4,4,2,,4,,,,
2023,8,188.0,성산,179.7,-163.5,64.4,30,13,11,6,1,,3.0,10.7,NW,10,4,5,1,,0,,,,
2023,8,189.0,서귀포,218.9,-96.8,75.6,30,13,11,6,2,,1.9,6.8,S,28,6,7,1,0,0,4,0,0,0
2023,8,192.0,진주,439.6,142.8,113.1,24,11,10,8,4,,0.9,5.4,WSW,10,0,7,1,,0,,,,
2023,8,201.0,강화,201.1,-99.3,47.5,11,9,8,7,3,,1.7,7.6,WSW,11,1,11,8,,0,,,,
2023,8,202.0,양평,207.7,-123.2,73.0,23,11,8,6,3,,1.2,6.9,N,10,0,12,5,,0,,,,
2023,8,203.0,이천,253.9,-34.1,91.8,10,14,10,7,3,,0.9,5.6,SSE,11,0,10,5,,0,,,,
2023,8,211.0,인제,219.8,-67.8,67.1,10,13,10,5,2,,1.1,5.8,NNE,10,0,11,4,,0,,,,
2023,8,212.0,홍천,144.6,-167.9,57.0,10,14,12,4,1,,1.0,5.1,SSW,11,0,11,5,,0,,,,
2023,8,216.0,태백,356.9,78.2,182.3,10,14,10,7,3,,1.3,7.4,NE,23,0,13,5,,0,,,,
2023,8,217.0,정선군,255.2,52.5,50.8,30,13,11,8,4,,1.2,5.4,NW,20,0,10,5,,0,,,,
2023,8,221.0,제천,240.9,-60.0,66.4,10,11,8,7,4,,1.1,4.9,NE,9,0,9,5,,0,,,,
2023,8,226.0,보은,242.9,-53.7,65.9,10,10,9,8,3,,1.2,8.7,NNW,10,0,7,3,,0,,,,
2023,8,232.0,천안,196.5,-103.2,122.3,10,11,10,5,1,,1.2,7.8,ENE,7,1,9,4,,0,,,,
2023,8,235.0,보령,107.8,-162.5,40.0,10,10,7,5,1,,1.2,6.4,SSW,22,0,8,5,,0,,,,
2023,8,236.0,부여,300.6,15.8,164.1,10,11,11,6,2,,1.0,5.3,SSW,11,0,8,2,,0,,,,
2023,8,238.0,금산,248.7,-35.6,84.4,10,11,9,6,4,,1.0,5.3,S,23,1,8,2,,0,,,,
2023,8,239.0,세종,301.6,,162.9,10,9,9,6,2,,1.5,9.6,NW,10,1,8,3,,0,,,,
2023,8,243.0,부안,168.5,-91.8,71.9,10,11,10,4,2,,1.4,6.1,NNE,10,1,7,2,,0,,,,
2023,8,244.0,임실,328.2,16.1,104.4,10,13,9,7,3,,1.1,5.5,S,7,0,8,2,,0,,,,
2023,8,245.0,정읍,260.2,-37.9,121.6,10,10,9,6,2,,1.4,8.0,NNE,10,1,7,3,,0,,,,
2023,8,247.0,남원,294.2,-19.1,92.1,30,11,10,7,2,,1.6,8.5,ENE,8,0,8,3,,0,,,,
2023,8,248.0,장수,296.2,-40.3,135.8,10,14,11,6,3,,1.2,8.4,N,10,0,7,2,,0,,,,
2023,8,251.0,고창군,190.2,,84.6,23,14,9,5,2,,1.4,8.6,N,10,1,7,4,,0,,,,
2023,8,252.0,영광군,143.1,-143.6,75.0,23,10,9,4,2,,1.4,7.2,NNE,10,0,7,4,,0,,,,
2023,8,253.0,김해시,347.0,159.0,151.4,10,12,8,6,3,,1.4,10.2,SE,10,0,7,3,,0,,,,
2023,8,254.0,순창군,304.5,-31.6,86.9,10,15,14,6,4,,1.4,12.4,NW,10,0,8,2,,0,,,,
2023,8,255.0,북창원,528.9,,261.1,10,9,9,6,4,,1.3,6.7,ENE,10,0,6,4,,0,,,,
2023,8,257.0,양산시,531.4,316.8,229.3,10,12,11,8,3,,2.0,8.6,NE,10,0,7,3,,0,,,,
2023,8,258.0,보성군,162.1,,46.1,30,9,8,7,1,,2.2,16.2,NNW,10,1,6,1,,1,,,,
2023,8,259.0,강진군,349.2,72.0,78.3,30,9,8,7,6,,1.4,6.6,NW,10,2,6,3,,0,,,,
2023,8,260.0,장흥,356.2,39.7,107.8,23,10,10,6,4,,1.3,6.0,NNW,10,1,7,1,,0,,,,
2023,8,261.0,해남,199.8,-48.6,46.6,23,11,11,6,2,,1.5,7.8,N,10,2,5,0,,0,,,,
2023,8,262.0,고흥,222.2,-42.7,70.6,30,11,10,7,2,,1.2,7.0,WNW,10,2,6,0,,0,,,,
2023,8,263.0,의령군,439.6,185.2,106.4,24,9,8,7,5,,1.4,9.4,NW,24,1,8,2,,0,,,,
2023,8,264.0,함양군,406.1,117.0,129.5,30,10,9,6,4,,1.0,6.6,SW,10,1,8,3,,0,,,,
2023,8,266.0,광양시,371.2,,157.6,30,11,9,6,5,,1.6,7.2,ENE,9,0,7,1,,0,,,,
2023,8,268.0,진도군,165.3,-70.0,92.9,23,9,5,4,2,,1.8,8.4,W,10,2,5,2,,0,,,,
2023,8,271.0,봉화,361.6,114.8,94.4,30,13,9,7,4,,1.0,8.3,N,10,0,12,1,,0,,,,
2023,8,272.0,영주,318.2,34.5,108.8,10,15,11,6,4,,1.3,7.3,ESE,10,0,11,3,,0,,,,
2023,8,273.0,문경,264.1,-10.6,95.3,10,13,11,6,4,,1.1,10.5,WNW,10,0,9,5,,0,,,,
2023,8,276.0,청송군,314.5,140.0,97.4,10,11,10,8,5,,1.4,6.7,ESE,10,1,10,3,,0,,,,
2023,8,277.0,영덕,216.6,3.0,156.7,10,9,7,4,1,,2.3,11.1,NE,10,3,9,3,,0,,,,
2023,8,278.0,의성,321.6,92.0,97.7,10,12,11,7,4,,0.9,5.6,NE,10,1,11,3,,0,,,,
2023,8,279.0,구미,498.3,242.2,166.8,30,14,11,6,4,,0.8,4.3,WSW,10,0,9,3,,0,,,,
2023,8,281.0,영천,267.1,33.9,111.6,10,11,11,6,2,,1.4,9.0,ESE,10,1,9,3,,0,,,,
2023,8,283.0,경주시,255.0,63.1,134.2,10,9,8,3,2,,2.2,10.3,SE,10,1,9,5,,0,,,,
2023,8,284.0,거창,334.8,49.5,100.3,10,11,9,6,4,,1.2,6.8,N,10,0,8,3,,0,,,,
2023,8,285.0,합천,503.0,208.2,170.0,30,9,8,8,6,,0.8,7.1,N,10,1,9,2,,0,,,,
2023,8,288.0,밀양,381.8,141.2,111.1,10,11,9,8,5,,1.0,5.7,SSE,24,1,8,2,,0,,,,
2023,8,289.0,산청,503.1,140.8,152.7,10,15,13,6,6,,1.2,7.9,W,10,1,7,4,,0,,,,
2023,8,294.0,거제,427.5,97.1,162.1,10,9,8,6,4,,1.4,6.1,SE,24,3,6,2,,0,,,,
2023,8,295.0,남해,404.2,84.5,130.2,10,12,11,8,5,,,7.4,SW,10,3,7,1,,0,,,,
2023,8,296.0,북부산,414.0,,179.0,10,11,11,5,3,,2.4,9.9,ENE,10,0,8,2,,0,,,,
2023,9,90.0,속초,208.2,7.6,76.8,13,13,10,5,2,,1.4,8.1,ENE,20,,,6,,0,,,,
2023,9,93.0,북춘천,119.5,,26.6,17,11,10,4,0,,0.9,5.6,N,30,3,13,3,1,0,0,0,0,0
2023,9,95.0,철원,102.9,-18.3,30.5,17,11,7,5,1,,1.2,5.5,NNE,21,3,11,2,,0,,,,
2023,9,98.0,동두천,56.3,-81.6,16.5,13,11,10,2,0,,0.8,3.6,WSW,19,3,12,3,,0,,,,
2023,9,99.0,파주,43.1,-91.4,30.7,4,4,2,2,1,,1.2,5.3,W,30,4,13,4,,0,,,,
2023,9,100.0,대관령,190.2,-59.4,62.4,20,15,12,5,2,,1.7,6.5,W,28,4,13,6,,0,,,,
2023,9,101.0,춘천,122.8,-5.3,29.2,13,11,10,6,0,,1.5,4.9,NNW,30,2,12,5,,0,,,,
2023,9,102.0,백령도,18.1,-72.5,5.7,26,6,4,0,0,,2.3,7.7,NNW,30,5,11,4,1,0,0,0,0,0
2023,9,104.0,북강릉,240.1,,95.7,20,14,12,5,2,,0.8,3.6,N,21,5,13,7,1,0,1,0,0,0
2023,9,105.0,강릉,236.8,7.5,92.1,20,14,10,8,2,,1.7,4.7,WSW,30,4,12,8,,0,,,,
2023,9,106.0,동해,261.2,41.4,140.8,20,14,9,6,2,,1.6,8.8,NE,20,5,12,6,,0,,,,
2023,9,108.0,서울,134.5,-7.0,38.7,16,11,9,4,2,,2.0,5.2,NE,21,5,12,3,0,0,1,0,0,0
2023,9,112.0,인천,129.2,-1.1,29.5,20,10,8,5,0,,1.6,8.1,WSW,30,5,11,3,1,0,0,0,0,0
2023,9,114.0,원주,158.6,11.6,55.2,20,12,11,6,2,,0.8,4.0,NNE,21,3,11,5,,0,,,,
2023,9,115.0,울릉도,292.0,118.4,75.9,21,16,14,7,3,,3.7,16.1,NE,21,1,13,4,10,1,2,0,0,0
2023,9,119.0,수원,135.6,2.1,36.6,20,11,9,3,3,,1.6,5.6,E,24,6,14,4,2,0,2,0,0,0
2023,9,121.0,영월,166.8,27.4,64.1,20,13,11,5,1,,0.8,5.2,NNE,21,4,13,5,,0,,,,
2023,9,127.0,충주,242.5,102.3,61.5,20,11,11,6,3,,1.1,6.9,ENE,20,3,11,5,,0,,,,
2023,9,129.0,서산,166.1,21.7,70.6,20,11,7,5,2,,1.6,6.3,NE,20,4,12,6,,0,,,,
2023,9,130.0,울진,274.9,93.7,133.5,20,12,11,6,2,,2.0,7.0,WNW,21,4,10,5,,0,,,,
2023,9,131.0,청주,270.6,128.3,84.4,16,12,10,5,3,,1.4,5.5,NE,21,4,14,5,2,0,1,0,0,0
2023,9,133.0,대전,310.2,157.7,152.7,20,11,11,5,3,,1.3,6.1,SE,20,4,14,5,2,0,1,0,0,0
2023,9,135.0,추풍령,199.8,64.2,94.5,20,13,10,4,2,,1.7,6.6,ENE,20,5,12,7,,0,,,,
2023,9,136.0,안동,206.4,86.6,87.6,20,14,13,5,2,,1.1,5.3,ESE,24,3,13,6,4,0,1,0,0,0
2023,9,137.0,상주,225.1,86.6,88.7,20,12,12,5,2,,0.7,3.3,W,28,4,12,7,,0,,,,
2023,9,138.0,포항,142.1,-47.2,27.2,20,14,10,6,0,,2.6,8.8,NE,23,2,14,4,0,0,1,0,0,0
2023,9,140.0,군산,199.3,61.8,64.8,20,11,9,5,3,,1.7,6.9,NW,20,4,10,3,,0,,,,
2023,9,143.0,대구,123.6,-18.8,36.6,20,11,10,5,1,,1.9,6.7,E,24,3,13,6,0,0,0,0,0,0
2023,9,146.0,전주,203.4,75.2,56.9,3,11,11,6,3,,1.2,5.8,WNW,3,4,13,4,3,0,2,0,0,0
2023,9,152.0,울산,276.7,106.4,61.9,17,15,11,7,4,,1.9,6.1,NE,23,2,13,5,4,0,2,0,0,0
2023,9,155.0,창원,268.7,95.8,128.0,16,11,10,6,3,,1.1,6.8,S,20,5,12,5,4,0,4,0,0,0
2023,9,156.0,광주,152.5,7.5,42.8,15,12,10,5,3,,1.0,5.7,SW,20,4,11,3,1,0,2,0,0,0
2023,9,159.0,부산,322.7,162.1,117.4,1,12,11,4,3,,2.7,13.2,SW,21,2,13,6,1,0,4,0,0,0
2023,9,162.0,통영,283.7,106.6,73.7,16,11,10,8,3,,2.2,14.0,SSW,20,4,11,4,,1,,,,
2023,9,165.0,목포,146.7,9.0,66.1,15,10,7,4,1,,2.8,10.3,NW,21,4,10,4,0,0,0,0,0,0
2023,9,168.0,여수,203.2,51.5,64.3,16,13,11,5,2,,3.4,14.1,SSW,20,3,11,4,0,1,4,0,0,0
2023,9,169.0,흑산도,163.8,43.3,67.8,15,9,6,4,3,,3.3,16.9,NNW,21,4,15,2,7,2,1,0,0,0
2023,9,170.0,완도,110.2,-66.2,36.8,13,11,9,3,2,,1.6,7.6,S,20,2,9,1,,0,,,,
2023,9,172.0,고창,174.3,50.5,57.9,15,11,11,4,3,,1.9,8.7,SE,20,3,14,3,,0,,,,
2023,9,174.0,순천,217.5,,61.6,20,12,11,6,2,,1.1,5.3,WNW,21,4,10,3,,0,,,,
2023,9,177.0,홍성,269.3,,117.1,20,13,11,5,3,,1.2,6.0,NE,21,4,14,3,6,0,1,0,0,0
2023,9,184.0,제주,84.5,-143.3,43.0,16,14,6,2,1,,2.8,9.2,WSW,20,4,10,0,0,0,2,0,0,0
2023,9,185.0,고산,76.1,-44.3,19.9,3,11,8,4,0,,4.4,19.9,W,16,3,10,1,,3,,,,
2023,9,188.0,성산,219.4,-29.2,137.9,17,9,6,4,2,,2.6,8.9,WNW,21,2,9,4,,0,,,,
2023,9,189.0,서귀포,126.4,-82.4,37.4,16,11,9,5,1,,1.7,6.7,SSW,20,5,11,0,0,0,2,0,0,0
2023,9,192.0,진주,278.4,97.7,79.3,16,11,10,6,5,,0.7,4.0,ENE,24,3,11,4,,0,,,,
2023,9,201.0,강화,81.3,-50.2,17.6,26,11,8,4,0,,1.5,6.3,WSW,30,5,11,4,,0,,,,
2023,9,202.0,양평,133.4,-11.1,34.9,13,12,11,5,1,,1.0,5.6,ENE,20,4,11,6,,0,,,,
2023,9,203.0,이천,167.9,14.8,62.2,20,12,11,5,2,,0.7,3.0,N,20,5,10,7,,0,,,,
2023,9,211.0,인제,128.8,1.4,41.4,13,13,12,4,1,,1.1,6.9,NNE,20,3,12,5,,0,,,,
2023,9,212.0,홍천,154.0,12.7,47.7,13,13,12,5,1,,0.8,3.9,NE,23,3,11,5,,0,,,,
2023,9,216.0,태백,228.9,30.5,90.7,20,15,12,6,2,,1.1,5.7,NE,23,3,13,6,,0,,,,
2023,9,217.0,정선군,175.5,56.3,53.3,20,13,10,5,2,,1.0,4.6,NNW,23,2,13,6,,0,,,,
2023,9,221.0,제천,234.6,89.3,69.2,20,13,11,7,3,,1.0,4.8,NE,20,3,12,5,,0,,,,
2023,9,226.0,보은,243.2,105.8,97.6,20,12,10,5,3,,0.9,4.2,S,25,5,14,6,,0,,,,
2023,9,232.0,천안,180.1,33.7,61.7,20,11,9,5,3,,1.1,6.0,ENE,20,5,9,5,,0,,,,
2023,9,235.0,보령,288.4,153.0,157.3,20,10,9,5,3,,1.2,6.0,N,21,4,12,3,,0,,,,
2023,9,236.0,부여,303.0,157.0,154.3,20,11,8,5,3,,0.9,4.6,ENE,20,3,12,4,,0,,,,
2023,9,238.0,금산,218.5,88.0,91.2,20,12,12,6,2,,0.8,3.5,E,7,4,12,6,,0,,,,
2023,9,239.0,세종,373.1,,161.4,20,12,10,5,3,,1.2,4.2,ENE,20,4,13,5,,0,,,,
2023,9,243.0,부안,191.2,51.8,61.8,20,13,9,4,2,,1.1,4.9,SSW,20,3,11,3,,0,,,,
2023,9,244.0,임실,151.6,13.3,39.9,16,13,11,4,3,,0.8,4.1,N,1,3,13,4,,0,,,,
2023,9,245.0,정읍,198.8,50.3,50.0,15,13,10,6,3,,1.1,7.9,SSW,20,4,12,4,,0,,,,
2023,9,247.0,남원,107.1,-37.1,31.6,15,14,11,3,1,,1.5,6.7,ENE,24,3,12,4,,0,,,,
2023,9,248.0,장수,165.6,11.8,35.6,20,15,11,5,2,,1.0,5.4,N,6,4,14,5,,0,,,,
2023,9,251.0,고창군,190.5,,55.3,15,13,12,5,3,,1.2,6.1,ESE,20,3,12,4,,0,,,,
2023,9,252.0,영광군,166.0,31.2,56.4,15,14,11,4,1,,1.1,6.7,S,20,4,10,2,,0,,,,
2023,9,253.0,김해시,238.1,53.2,54.5,17,11,9,7,4,,0.8,6.3,WNW,16,2,11,5,,0,,,,
2023,9,254.0,순창군,123.0,-14.8,37.2,15,11,9,5,1,,1.1,5.8,NW,30,4,12,4,,0,,,,
2023,9,255.0,북창원,294.7,,117.0,16,11,9,7,3,,1.3,6.8,E,16,2,12,5,,0,,,,
2023,9,257.0,양산시,338.3,130.5,108.3,17,12,9,7,5,,1.9,6.5,SW,21,2,11,5,,0,,,,
2023,9,258.0,보성군,156.3,,41.9,16,12,10,7,1,,2.0,7.7,NW,21,2,11,3,,0,,,,
2023,9,259.0,강진군,124.4,-39.9,29.6,16,11,9,6,0,,1.2,5.7,ESE,24,3,11,4,,0,,,,
2023,9,260.0,장흥,152.9,-10.7,38.8,16,12,10,5,2,,0.9,6.0,ESE,24,3,9,3,,0,,,,
2023,9,261.0,해남,124.7,-25.7,45.2,16,10,6,4,2,,1.3,7.4,SW,20,2,11,1,,0,,,,
2023,9,262.0,고흥,121.0,-46.2,30.1,16,13,12,5,1,,0.9,6.2,S,20,3,10,2,,0,,,,
2023,9,263.0,의령군,219.5,31.1,63.1,17,11,9,5,3,,1.1,5.0,NNE,7,3,12,7,,0,,,,
2023,9,264.0,함양군,117.6,-47.5,33.8,16,11,10,5,1,,0.7,4.8,SW,28,3,12,6,,0,,,,
2023,9,266.0,광양시,181.5,,45.0,16,12,10,6,2,,1.4,5.8,ENE,23,3,10,3,,0,,,,
2023,9,268.0,진도군,126.3,-29.0,41.9,16,11,8,4,1,,1.6,8.0,S,20,3,8,3,,0,,,,
2023,9,271.0,봉화,187.3,52.2,84.3,20,13,13,5,1,,0.9,5.8,NNW,18,3,12,5,,0,,,,
2023,9,272.0,영주,270.9,116.8,102.0,20,12,10,6,4,,1.3,6.0,WNW,30,3,12,5,,0,,,,
2023,9,273.0,문경,259.5,121.1,101.6,20,14,13,6,2,,0.9,5.6,ESE,24,4,12,8,,0,,,,
2023,9,276.0,청송군,228.1,90.5,97.3,20,14,12,4,2,,1.1,5.1,SSE,3,3,11,6,,0,,,,
2023,9,277.0,영덕,232.6,73.0,115.3,20,13,11,5,2,,2.2,9.2,NNE,21,4,10,7,,0,,,,
2023,9,278.0,의성,222.4,98.1,75.8,20,13,11,6,3,,0.8,4.6,NE,24,4,12,6,,0,,,,
2023,9,279.0,구미,219.0,71.4,73.8,20,12,9,5,3,,0.6,3.6,E,24,4,12,6,,0,,,,
2023,9,281.0,영천,140.3,2.7,43.6,20,13,11,5,1,,1.2,5.8,E,24,3,10,7,,0,,,,
2023,9,283.0,경주시,113.1,-81.0,23.9,16,14,11,5,0,,1.9,7.8,NNE,7,1,13,7,,0,,,,
2023,9,284.0,거창,125.6,-40.6,43.5,16,12,8,4,1,,0.9,4.5,ESE,7,4,11,5,,0,,,,
2023,9,285.0,합천,160.3,1.7,59.4,20,12,10,4,2,,0.6,3.8,ENE,5,3,12,7,,0,,,,
2023,9,288.0,밀양,210.3,65.9,63.1,17,11,10,5,2,,0.8,3.9,NNE,7,2,11,3,,0,,,,
2023,9,289.0,산청,170.6,-36.6,48.1,20,11,9,5,3,,0.8,5.1,W,28,4,10,6,,0,,,,
2023,9,294.0,거제,377.2,167.7,133.0,1,11,10,8,5,,1.0,5.9,ESE,20,2,11,6,,0,,,,
2023,9,295.0,남해,280.9,59.0,102.2,16,11,10,6,4,,1.4,5.8,SSW,20,3,11,5,,0,,,,
2023,9,296.0,북부산,323.5,,123.0,17,10,8,7,4,,2.2,7.6,S,20,2,11,6,,0,,,,
2023,10,90.0,속초,31.4,-56.5,18.7,8,7,4,1,0,,1.8,6.8,NNE,27,,,1,,0,,,,
2023,10,93.0,북춘천,25.9,,11.2,26,5,5,1,0,,0.8,7.0,WSW,20,3,7,1,7,0,2,0,2,2
2023,10,95.0,철원,30.5,-19.4,12.5,19,8,4,1,0,,0.9,4.9,NNW,4,12,5,0,,0,,,,
2023,10,98.0,동두천,38.5,-16.6,23.1,26,5,4,1,0,,0.8,5.5,WNW,20,11,7,0,0,0,0,0,0,0
2023,10,99.0,파주,46.5,-3.6,17.5,4,5,5,2,0,,1.0,5.3,NNW,21,11,5,0,,0,,,,
2023,10,100.0,대관령,31.2,-66.4,16.8,27,7,6,1,0,,2.1,9.4,WNW,26,12,6,2,,0,,,,
2023,10,101.0,춘천,28.2,-21.1,11.9,26,7,5,1,0,,1.1,6.1,WNW,20,5,8,2,,0,,,,
2023,10,102.0,백령도,19.9,-11.1,8.4,14,5,5,0,0,,4.0,15.2,NNW,5,13,5,1,3,3,2,0,0,0
2023,10,104.0,북강릉,21.3,,14.8,27,5,3,1,0,,1.2,5.0,W,14,11,4,1,0,0,1,0,0,0
2023,10,105.0,강릉,26.1,-87.8,22.0,27,5,2,1,0,,2.4,6.8,WSW,31,10,3,2,,0,,,,
2023,10,106.0,동해,31.2,-71.7,17.9,27,7,4,1,0,,1.9,7.4,NE,27,9,3,2,,0,,,,
2023,10,108.0,서울,31.0,-21.2,14.7,4,5,5,1,0,,1.9,6.4,W,20,13,5,2,0,0,2,0,0,0
2023,10,112.0,인천,16.8,-34.3,8.1,14,6,4,0,0,,2.3,9.4,NW,4,15,3,2,1,0,1,0,0,0
2023,10,114.0,원주,37.8,-14.9,23.6,26,6,4,1,0,,0.7,4.9,WNW,20,7,4,1,,0,,,,
2023,10,115.0,울릉도,49.1,-51.8,18.5,20,10,6,2,0,,3.3,12.4,NE,27,6,4,0,0,0,5,0,0,0
2023,10,119.0,수원,35.8,-18.3,24.1,19,5,5,1,0,,1.5,7.4,WNW,20,13,5,2,2,0,3,0,0,0
2023,10,121.0,영월,21.2,-28.2,12.2,26,6,4,1,0,,0.7,7.1,NW,26,8,6,1,,0,,,,
2023,10,127.0,충주,31.3,-25.4,16.9,4,7,5,1,0,,0.8,5.8,WNW,20,8,5,1,,0,,,,
2023,10,129.0,서산,39.6,-13.4,37.3,19,5,2,1,1,,1.6,7.6,NW,20,8,5,2,,0,,,,
2023,10,130.0,울진,11.8,-85.5,3.8,27,6,3,0,0,,2.1,8.0,NW,27,11,2,1,,0,,,,
2023,10,131.0,청주,17.4,-40.6,11.9,14,3,2,1,0,,1.1,4.6,NE,2,12,4,0,1,0,1,0,0,0
2023,10,133.0,대전,12.2,-47.1,11.1,19,2,2,1,0,,1.3,7.3,NW,20,13,5,0,0,0,0,0,1,0
2023,10,135.0,추풍령,12.2,-45.9,6.2,19,5,3,0,0,,1.9,7.6,WNW,20,10,3,0,,0,,,,
2023,10,136.0,안동,8.5,-38.0,3.1,19,4,4,0,0,,1.0,6.3,WNW,20,5,7,0,16,0,0,0,2,0
2023,10,137.0,상주,5.2,-51.9,2.4,14,4,2,0,0,,1.0,4.9,WNW,20,9,5,0,,0,,,,
2023,10,138.0,포항,4.4,-72.3,3.8,14,4,1,0,0,,2.5,6.8,WNW,20,12,5,2,0,0,1,0,0,0
2023,10,140.0,군산,20.5,-34.7,11.1,19,5,3,1,0,,1.9,11.3,WNW,20,10,4,1,,0,,,,
2023,10,143.0,대구,5.7,-44.4,3.2,20,5,2,0,0,,1.7,7.9,W,5,14,3,0,0,0,0,0,0,0
2023,10,146.0,전주,18.2,-39.1,11.1,19,5,3,1,0,,1.4,5.9,WSW,1,13,5,0,1,0,1,0,0,0
2023,10,152.0,울산,4.3,-70.5,3.1,14,4,1,0,0,,1.9,6.7,NW,20,15,5,0,0,0,1,0,0,0
2023,10,155.0,창원,4.0,-68.3,3.0,20,2,2,0,0,,1.2,5.5,NE,5,16,6,0,0,0,0,0,0,0
2023,10,156.0,광주,11.5,-47.5,5.4,19,7,4,0,0,,0.9,5.1,NE,5,13,5,0,0,0,0,0,0,0
2023,10,159.0,부산,4.2,-75.4,2.5,7,4,1,0,0,,2.8,9.3,WNW,20,16,5,2,0,0,0,0,0,0
2023,10,162.0,통영,4.1,-72.3,1.0,20,5,2,0,0,,2.1,10.3,NNE,20,14,7,1,,0,,,,
2023,10,165.0,목포,7.1,-51.8,2.7,14,6,4,0,0,,3.3,13.9,ENE,5,11,7,0,2,1,0,0,0,0
2023,10,168.0,여수,3.1,-63.5,2.0,7,3,1,0,0,,3.3,11.9,NW,20,14,6,2,0,0,0,0,0,0
2023,10,169.0,흑산도,12.7,-46.0,5.0,8,6,4,0,0,,4.6,16.7,NNE,5,12,6,1,1,3,0,0,0,0
2023,10,170.0,완도,8.1,-64.9,4.8,7,3,3,0,0,,1.6,6.9,WNW,16,11,7,2,,0,,,,
2023,10,172.0,고창,14.1,-62.0,4.5,4,9,4,0,0,,2.0,9.1,NW,20,10,5,0,,0,,,,
2023,10,174.0,순천,8.6,,4.0,19,6,3,0,0,,1.4,7.7,WNW,20,9,6,2,,0,,,,
2023,10,177.0,홍성,7.7,,5.2,19,5,2,0,0,,1.3,5.9,NW,20,8,5,2,7,0,1,0,0,0
2023,10,181.0,서청주,12.7,,5.8,19,4,3,0,0,,1.3,9.5,NW,20,7,4,0,,0,,,,
2023,10,184.0,제주,36.0,-59.1,11.4,7,5,4,2,0,,3.0,9.8,NNE,20,9,7,2,0,0,0,0,0,0
2023,10,185.0,고산,2.8,-54.1,1.4,7,4,1,0,0,,5.5,18.0,NNW,20,12,6,2,,5,,,,
2023,10,188.0,성산,40.5,-73.5,33.0,7,5,3,1,1,,2.4,8.5,W,16,14,6,2,,0,,,,
2023,10,189.0,서귀포,5.9,-94.5,4.0,20,3,2,0,0,,1.7,5.9,NE,8,14,5,1,0,0,0,0,0,0
2023,10,192.0,진주,7.1,-61.2,3.0,20,5,3,0,0,,0.7,4.6,NW,27,14,6,1,,0,,,,
2023,10,201.0,강화,59.6,3.8,21.1,19,5,5,3,0,,1.4,6.2,SW,19,15,4,0,,0,,,,
2023,10,202.0,양평,53.9,6.8,25.2,26,6,4,3,0,,0.8,6.3,NNE,4,7,5,2,,0,,,,
2023,10,203.0,이천,38.7,-12.2,18.7,4,6,5,2,0,,0.6,3.7,WSW,20,7,4,1,,0,,,,
