SIGUNGU,FLOOD_YEAR,FLOOD_MONTH,RAIN_TOTAL
30200,2023,8,326.9
43740,2023,8,288.0
47170,2023,8,296.5
47170,2023,8,296.5
47250,2023,8,333.2
47111,2023,8,272.5
52130,2023,8,178.8
52130,2023,8,178.8
27140,2023,8,312.8
27140,2023,8,312.8
52113,2023,8,274.8
52111,2023,8,274.8
31110,2023,8,403.3
31110,2023,8,403.3
31110,2023,8,403.3
48120,2023,8,506.8
29170,2023,8,341.2
26110,2023,8,299.9
48220,2023,8,391.6
46110,2023,8,152.9
46110,2023,8,152.9
46130,2023,8,247.0
46910,2023,8,118.8
46890,2023,8,191.8
52790,2023,8,164.3
52790,2023,8,164.3
52790,2023,8,164.3
46150,2023,8,325.8
46150,2023,8,325.8
44800,2023,8,199.2
50110,2023,8,182.5
50110,2023,8,203.6
50130,2023,8,179.7
50130,2023,8,179.7
50130,2023,8,179.7
50130,2023,8,218.9
50130,2023,8,218.9
48170,2023,8,439.6
48170,2023,8,439.6
28710,2023,8,201.1
41830,2023,8,207.7
41500,2023,8,253.9
51810,2023,8,219.8
51810,2023,8,219.8
51720,2023,8,144.6
51190,2023,8,356.9
51770,2023,8,255.2
51770,2023,8,255.2
51770,2023,8,255.2
43150,2023,8,240.9
43720,2023,8,242.9
44131,2023,8,196.5
44131,2023,8,196.5
44180,2023,8,107.8
44760,2023,8,300.6
44710,2023,8,248.7
36000,2023,8,301.6
36110,2023,8,301.6
52800,2023,8,168.5
52750,2023,8,328.2
52180,2023,8,260.2
52180,2023,8,260.2
52190,2023,8,294.2
52190,2023,8,294.2
52190,2023,8,294.2
52740,2023,8,296.2
52790,2023,8,190.2
46870,2023,8,143.1
48250,2023,8,347.0
52770,2023,8,304.5
48123,2023,8,528.9
48330,2023,8,531.4
46780,2023,8,162.1
46780,2023,8,162.1
46810,2023,8,349.2
46810,2023,8,349.2
46800,2023,8,356.2
46820,2023,8,199.8
46770,2023,8,222.2
46770,2023,8,222.2
48720,2023,8,439.6
48870,2023,8,406.1
46230,2023,8,371.2
46230,2023,8,371.2
46900,2023,8,165.3
47920,2023,8,361.6
47920,2023,8,361.6
47210,2023,8,318.2
47280,2023,8,264.1
47280,2023,8,264.1
47750,2023,8,314.5
47750,2023,8,314.5
47770,2023,8,216.6
47730,2023,8,321.6
47190,2023,8,498.3
47230,2023,8,267.1
47130,2023,8,255.0
48880,2023,8,334.8
48880,2023,8,334.8
48890,2023,8,503.0
48270,2023,8,381.8
48860,2023,8,503.1
48310,2023,8,427.5
48840,2023,8,404.2
26440,2023,8,414.0
51820,2023,9,208.2
51110,2023,9,119.5
51780,2023,9,102.9
41250,2023,9,56.3
41480,2023,9,43.1
51760,2023,9,190.2
51760,2023,9,190.2
51110,2023,9,122.8
28720,2023,9,18.1
28720,2023,9,18.1
51150,2023,9,240.1
51150,2023,9,236.8
51170,2023,9,261.2
11110,2023,9,134.5
11110,2023,9,134.5
28110,2023,9,129.2
28110,2023,9,129.2
51130,2023,9,158.6
47940,2023,9,292.0
41113,2023,9,135.6
41113,2023,9,135.6
51750,2023,9,166.8
43130,2023,9,242.5
44210,2023,9,166.1
47930,2023,9,274.9
47930,2023,9,274.9
43113,2023,9,270.6
30200,2023,9,310.2
43740,2023,9,199.8
47170,2023,9,206.4
47170,2023,9,206.4
47250,2023,9,225.1
47111,2023,9,142.1
52130,2023,9,199.3
52130,2023,9,199.3
27140,2023,9,123.6
27140,2023,9,123.6
52113,2023,9,203.4
52111,2023,9,203.4
31110,2023,9,276.7
31110,2023,9,276.7
31110,2023,9,276.7
48120,2023,9,268.7
29170,2023,9,152.5
26110,2023,9,322.7
48220,2023,9,283.7
46110,2023,9,146.7
46110,2023,9,146.7
46130,2023,9,203.2
46910,2023,9,163.8
46890,2023,9,110.2
52790,2023,9,174.3
52790,2023,9,174.3
52790,2023,9,174.3
46150,2023,9,217.5
46150,2023,9,217.5
44800,2023,9,269.3
50110,2023,9,84.5
50110,2023,9,76.1
50130,2023,9,219.4
50130,2023,9,219.4
50130,2023,9,219.4
50130,2023,9,126.4
50130,2023,9,126.4
48170,2023,9,278.4
48170,2023,9,278.4
28710,2023,9,81.3
41830,2023,9,133.4
41500,2023,9,167.9
51810,2023,9,128.8
51810,2023,9,128.8
51720,2023,9,154.0
51190,2023,9,228.9
51770,2023,9,175.5
51770,2023,9,175.5
51770,2023,9,175.5
43150,2023,9,234.6
43720,2023,9,243.2
44131,2023,9,180.1
44131,2023,9,180.1
44180,2023,9,288.4
44760,2023,9,303.0
44710,2023,9,218.5
36000,2023,9,373.1
36110,2023,9,373.1
52800,2023,9,191.2
52750,2023,9,151.6
52180,2023,9,198.8
52180,2023,9,198.8
52190,2023,9,107.1
52190,2023,9,107.1
52190,2023,9,107.1
52740,2023,9,165.6
52790,2023,9,190.5
46870,2023,9,166.0
48250,2023,9,238.1
52770,2023,9,123.0
48123,2023,9,294.7
48330,2023,9,338.3
46780,2023,9,156.3
46780,2023,9,156.3
46810,2023,9,124.4
46810,2023,9,124.4
46800,2023,9,152.9
46820,2023,9,124.7
46770,2023,9,121.0
46770,2023,9,121.0
48720,2023,9,219.5
48870,2023,9,117.6
46230,2023,9,181.5
46230,2023,9,181.5
46900,2023,9,126.3
47920,2023,9,187.3
47920,2023,9,187.3
47210,2023,9,270.9
47280,2023,9,259.5
47280,2023,9,259.5
47750,2023,9,228.1
47750,2023,9,228.1
47770,2023,9,232.6
47730,2023,9,222.4
47190,2023,9,219.0
47230,2023,9,140.3
47130,2023,9,113.1
48880,2023,9,125.6
48880,2023,9,125.6
48890,2023,9,160.3
48270,2023,9,210.3
48860,2023,9,170.6
48310,2023,9,377.2
48840,2023,9,280.9
26440,2023,9,323.5
51820,2023,10,31.4
51110,2023,10,25.9
51780,2023,10,30.5
41250,2023,10,38.5
41480,2023,10,46.5
51760,2023,10,31.2
51760,2023,10,31.2
51110,2023,10,28.2
28720,2023,10,19.9
28720,2023,10,19.9
51150,2023,10,21.3
51150,2023,10,26.1
51170,2023,10,31.2
11110,2023,10,31.0
11110,2023,10,31.0
28110,2023,10,16.8
28110,2023,10,16.8
51130,2023,10,37.8
47940,2023,10,49.1
41113,2023,10,35.8
41113,2023,10,35.8
51750,2023,10,21.2
43130,2023,10,31.3
44210,2023,10,39.6
47930,2023,10,11.8
47930,2023,10,11.8
43113,2023,10,17.4
30200,2023,10,12.2
43740,2023,10,12.2
47170,2023,10,8.5
47170,2023,10,8.5
47250,2023,10,5.2
47111,2023,10,4.4
52130,2023,10,20.5
52130,2023,10,20.5
27140,2023,10,5.7
27140,2023,10,5.7
52113,2023,10,18.2
52111,2023,10,18.2
31110,2023,10,4.3
31110,2023,10,4.3
31110,2023,10,4.3
48120,2023,10,4.0
29170,2023,10,11.5
26110,2023,10,4.2
48220,2023,10,4.1
46110,2023,10,7.1
46110,2023,10,7.1
46130,2023,10,3.1
46910,2023,10,12.7
46890,2023,10,8.1
52790,2023,10,14.1
52790,2023,10,14.1
52790,2023,10,14.1
46150,2023,10,8.6
46150,2023,10,8.6
44800,2023,10,7.7
43113,2023,10,12.7
50110,2023,10,36.0
50110,2023,10,2.8
50130,2023,10,40.5
50130,2023,10,40.5
50130,2023,10,40.5
50130,2023,10,5.9
50130,2023,10,5.9
48170,2023,10,7.1
48170,2023,10,7.1
28710,2023,10,59.6
41830,2023,10,53.9
41500,2023,10,38.7
51810,2023,10,6.7
51810,2023,10,6.7
51720,2023,10,35.3
51190,2023,10,16.9
51770,2023,10,25.1
51770,2023,10,25.1
51770,2023,10,25.1
43150,2023,10,33.8
43720,2023,10,14.5
44131,2023,10,28.7
44131,2023,10,28.7
44180,2023,10,25.5
44760,2023,10,16.7
44710,2023,10,7.6
36000,2023,10,5.3
36110,2023,10,5.3
52800,2023,10,13.3
52750,2023,10,11.1
52180,2023,10,16.7
52180,2023,10,16.7
52190,2023,10,9.9
52190,2023,10,9.9
52190,2023,10,9.9
52740,2023,10,15.9
52790,2023,10,11.5
46870,2023,10,15.2
48250,2023,10,3.8
52770,2023,10,9.1
48123,2023,10,5.0
48330,2023,10,2.6
46780,2023,10,7.0
46780,2023,10,7.0
46810,2023,10,6.3
46810,2023,10,6.3
46800,2023,10,7.5
46820,2023,10,4.9
46770,2023,10,4.5
46770,2023,10,4.5
48720,2023,10,11.0
48870,2023,10,5.4
46230,2023,10,3.3
46230,2023,10,3.3
46900,2023,10,5.7
47920,2023,10,24.3
47920,2023,10,24.3
47210,2023,10,30.2
47280,2023,10,8.3
47280,2023,10,8.3
47750,2023,10,7.4
47750,2023,10,7.4
47770,2023,10,9.9
47730,2023,10,6.8
47190,2023,10,3.4
47230,2023,10,5.5
47130,2023,10,3.9
48880,2023,10,9.5
48880,2023,10,9.5
48890,2023,10,6.3
48270,2023,10,9.2
48860,2023,10,8.0
48310,2023,10,4.2
48840,2023,10,4.5
26440,2023,10,2.5
51820,2023,11,60.1
51110,2023,11,80.3
51780,2023,11,104.9
41250,2023,11,93.4
41480,2023,11,75.5
51760,2023,11,39.9
51760,2023,11,39.9
51110,2023,11,86.2
28720,2023,11,107.7
28720,2023,11,107.7
51150,2023,11,59.9
51150,2023,11,41.0
51170,2023,11,74.6
11110,2023,11,81.9
11110,2023,11,81.9
28110,2023,11,63.1
28110,2023,11,63.1
51130,2023,11,66.7
47940,2023,11,115.5
41113,2023,11,99.0
41113,2023,11,99.0
51750,2023,11,37.3
43130,2023,11,50.8
44210,2023,11,122.9
47930,2023,11,37.4
47930,2023,11,37.4
43113,2023,11,41.5
30200,2023,11,40.3
43740,2023,11,36.6
47170,2023,11,32.1
47170,2023,11,32.1
47250,2023,11,35.9
47111,2023,11,13.1
52130,2023,11,80.2
52130,2023,11,80.2
27140,2023,11,31.6
27140,2023,11,31.6
52113,2023,11,92.2
52111,2023,11,92.2
31110,2023,11,33.1
31110,2023,11,33.1
31110,2023,11,33.1
48120,2023,11,51.2
29170,2023,11,71.9
26110,2023,11,28.5
48220,2023,11,47.8
46110,2023,11,75.7
46110,2023,11,75.7
46130,2023,11,45.5
46910,2023,11,90.3
46890,2023,11,110.1
52790,2023,11,70.2
52790,2023,11,70.2
52790,2023,11,70.2
46150,2023,11,104.8
46150,2023,11,104.8
44800,2023,11,96.0
43113,2023,11,42.2
50110,2023,11,69.1
50110,2023,11,44.6
50130,2023,11,64.1
50130,2023,11,64.1
50130,2023,11,64.1
50130,2023,11,45.2
50130,2023,11,45.2
48170,2023,11,65.1
48170,2023,11,65.1
28710,2023,11,86.1
41830,2023,11,89.9
41500,2023,11,95.1
51810,2023,11,84.9
51810,2023,11,84.9
51720,2023,11,89.9
51190,2023,11,49.5
51770,2023,11,58.2
51770,2023,11,58.2
51770,2023,11,58.2
43150,2023,11,49.8
43720,2023,11,39.6
44131,2023,11,56.9
44131,2023,11,56.9
44180,2023,11,65.2
44760,2023,11,58.1
44710,2023,11,60.0
36000,2023,11,40.0
36110,2023,11,40.0
52800,2023,11,104.7
52750,2023,11,91.5
52180,2023,11,90.9
52180,2023,11,90.9
52190,2023,11,83.5
52190,2023,11,83.5
52190,2023,11,83.5
52740,2023,11,94.8
52790,2023,11,67.5
46870,2023,11,61.1
48250,2023,11,64.8
52770,2023,11,83.3
48123,2023,11,56.2
48330,2023,11,62.2
46780,2023,11,109.8
46780,2023,11,109.8
46810,2023,11,85.7
46810,2023,11,85.7
46800,2023,11,93.0
46820,2023,11,81.6
46770,2023,11,105.2
46770,2023,11,105.2
48720,2023,11,88.7
48870,2023,11,48.2
46230,2023,11,71.6
46230,2023,11,71.6
46900,2023,11,80.4
47920,2023,11,34.5
47920,2023,11,34.5
47210,2023,11,67.9
47280,2023,11,36.4
47280,2023,11,36.4
47750,2023,11,27.3
47750,2023,11,27.3
47770,2023,11,9.1
47730,2023,11,26.4
47190,2023,11,40.5
47230,2023,11,24.7
47130,2023,11,28.8
48880,2023,11,44.2
48880,2023,11,44.2
48890,2023,11,46.5
48270,2023,11,61.7
48860,2023,11,83.6
48310,2023,11,53.3
48840,2023,11,79.7
26440,2023,11,45.5
51820,2023,12,205.0
51110,2023,12,77.3
51780,2023,12,69.4
41250,2023,12,76.6
41480,2023,12,72.0
51760,2023,12,155.2
51760,2023,12,155.2
51110,2023,12,91.8
28720,2023,12,74.8
28720,2023,12,74.8
51150,2023,12,248.4
51150,2023,12,229.2
51170,2023,12,181.2
11110,2023,12,85.9
11110,2023,12,85.9
28110,2023,12,75.9
28110,2023,12,75.9
51130,2023,12,80.7
47940,2023,12,183.8
41113,2023,12,83.5
41113,2023,12,83.5
51750,2023,12,100.5
43130,2023,12,96.3
44210,2023,12,106.5
47930,2023,12,139.7
47930,2023,12,139.7
43113,2023,12,97.3
30200,2023,12,124.1
43740,2023,12,117.1
47170,2023,12,76.0
47170,2023,12,76.0
47250,2023,12,120.1
47111,2023,12,106.4
52130,2023,12,139.0
52130,2023,12,139.0
27140,2023,12,89.9
27140,2023,12,89.9
52113,2023,12,144.0
52111,2023,12,144.0
31110,2023,12,126.7
31110,2023,12,126.7
31110,2023,12,126.7
48120,2023,12,83.7
29170,2023,12,80.2
26110,2023,12,102.8
48220,2023,12,67.2
46110,2023,12,66.0
46110,2023,12,66.0
46130,2023,12,71.1
46910,2023,12,71.8
46890,2023,12,78.7
52790,2023,12,109.9
52790,2023,12,109.9
52790,2023,12,109.9
46150,2023,12,65.1
46150,2023,12,65.1
44800,2023,12,132.7
43113,2023,12,98.3
50110,2023,12,73.9
50110,2023,12,74.0
50130,2023,12,73.2
50130,2023,12,73.2
50130,2023,12,73.2
50130,2023,12,74.7
50130,2023,12,74.7
48170,2023,12,98.7
48170,2023,12,98.7
28710,2023,12,89.0
41830,2023,12,95.6
41500,2023,12,99.7
51810,2023,12,60.1
51810,2023,12,60.1
51720,2023,12,97.1
51190,2023,12,121.7
51770,2023,12,99.2
51770,2023,12,99.2
51770,2023,12,99.2
43150,2023,12,105.5
43720,2023,12,108.1
44131,2023,12,89.5
44131,2023,12,89.5
44180,2023,12,112.5
44760,2023,12,122.2
44710,2023,12,127.7
36000,2023,12,112.3
36110,2023,12,112.3
52800,2023,12,136.2
52750,2023,12,129.8
52180,2023,12,124.0
52180,2023,12,124.0
52190,2023,12,106.8
52190,2023,12,106.8
52190,2023,12,106.8
52740,2023,12,108.9
52790,2023,12,110.8
46870,2023,12,95.7
48250,2023,12,80.0
52770,2023,12,119.7
48123,2023,12,79.3
48330,2023,12,87.2
46780,2023,12,67.4
46780,2023,12,67.4
46810,2023,12,62.3
46810,2023,12,62.3
46800,2023,12,51.9
46820,2023,12,56.6
46770,2023,12,51.6
46770,2023,12,51.6
48720,2023,12,79.6
48870,2023,12,121.1
46230,2023,12,59.5
46230,2023,12,59.5
46900,2023,12,72.2
47920,2023,12,100.6
47920,2023,12,100.6
47210,2023,12,104.5
47280,2023,12,108.6
47280,2023,12,108.6
47750,2023,12,103.9
47750,2023,12,103.9
47770,2023,12,135.2
47730,2023,12,81.5
47190,2023,12,100.8
47230,2023,12,105.3
47130,2023,12,176.4
48880,2023,12,121.5
48880,2023,12,121.5
48890,2023,12,90.9
48270,2023,12,76.3
48860,2023,12,96.9
48310,2023,12,88.3
48840,2023,12,89.6
26440,2023,12,81.0
51820,2024,1,11.6
51110,2024,1,8.9
51780,2024,1,7.2
41250,2024,1,13.2
41480,2024,1,12.1
51760,2024,1,16.8
51760,2024,1,16.8
51110,2024,1,9.3
28720,2024,1,15.2
28720,2024,1,15.2
51150,2024,1,31.3
51150,2024,1,46.8
51170,2024,1,55.2
11110,2024,1,18.9
11110,2024,1,18.9
28110,2024,1,16.3
28110,2024,1,16.3
51130,2024,1,12.4
47940,2024,1,135.7
41113,2024,1,21.2
41113,2024,1,21.2
51750,2024,1,21.1
43130,2024,1,34.6
44210,2024,1,34.4
47930,2024,1,35.5
47930,2024,1,35.5
43113,2024,1,37.2
30200,2024,1,47.8
43740,2024,1,42.5
47170,2024,1,13.4
47170,2024,1,13.4
47250,2024,1,29.2
47111,2024,1,27.4
52130,2024,1,57.4
52130,2024,1,57.4
27140,2024,1,21.4
27140,2024,1,21.4
52113,2024,1,54.6
52111,2024,1,54.6
31110,2024,1,42.3
31110,2024,1,42.3
31110,2024,1,42.3
48120,2024,1,34.1
29170,2024,1,31.1
26110,2024,1,40.6
48220,2024,1,35.2
46110,2024,1,55.9
46110,2024,1,55.9
46130,2024,1,42.6
46910,2024,1,66.2
46890,2024,1,64.3
52790,2024,1,48.4
52790,2024,1,48.4
52790,2024,1,48.4
46150,2024,1,29.0
46150,2024,1,29.0
44800,2024,1,38.9
43113,2024,1,34.5
50110,2024,1,93.4
50110,2024,1,40.1
50130,2024,1,98.3
50130,2024,1,98.3
50130,2024,1,98.3
50130,2024,1,56.8
50130,2024,1,56.8
48170,2024,1,31.5
48170,2024,1,31.5
28710,2024,1,14.1
41830,2024,1,17.1
41500,2024,1,25.8
51810,2024,1,6.8
51810,2024,1,6.8
51720,2024,1,11.6
51190,2024,1,16.1
51770,2024,1,14.1
51770,2024,1,14.1
51770,2024,1,14.1
43150,2024,1,24.8
43720,2024,1,34.1
44131,2024,1,34.9
44131,2024,1,34.9
44180,2024,1,29.5
44760,2024,1,43.9
44710,2024,1,54.3
36000,2024,1,42.5
36110,2024,1,42.5
52800,2024,1,54.7
52750,2024,1,48.1
52180,2024,1,67.9
52180,2024,1,67.9
52190,2024,1,34.3
52190,2024,1,34.3
52190,2024,1,34.3
52740,2024,1,56.5
52790,2024,1,48.1
46870,2024,1,40.0
48250,2024,1,34.7
52770,2024,1,38.9
48123,2024,1,50.9
48330,2024,1,31.3
46780,2024,1,40.1
46780,2024,1,40.1
46810,2024,1,52.3
46810,2024,1,52.3
46800,2024,1,42.9
46820,2024,1,43.3
46770,2024,1,38.5
46770,2024,1,38.5
48720,2024,1,24.3
48870,2024,1,31.8
46230,2024,1,29.4
46230,2024,1,29.4
46900,2024,1,58.3
47920,2024,1,12.0
47920,2024,1,12.0
47210,2024,1,18.6
47280,2024,1,25.2
47280,2024,1,25.2
47750,2024,1,20.1
47750,2024,1,20.1
47770,2024,1,20.6
47730,2024,1,17.6
47190,2024,1,26.8
47230,2024,1,19.6
47130,2024,1,31.8
48880,2024,1,29.8
48880,2024,1,29.8
48890,2024,1,19.2
48270,2024,1,27.1
48860,2024,1,28.4
48310,2024,1,37.2
48840,2024,1,53.0
26440,2024,1,29.0
51820,2024,2,125.7
51110,2024,2,45.0
51780,2024,2,48.2
41250,2024,2,58.2
41480,2024,2,71.9
51760,2024,2,119.6
51760,2024,2,119.6
51110,2024,2,54.3
28720,2024,2,53.3
28720,2024,2,53.3
51150,2024,2,165.6
51150,2024,2,175.3
51170,2024,2,153.6
11110,2024,2,74.7
11110,2024,2,74.7
28110,2024,2,63.8
28110,2024,2,63.8
51130,2024,2,62.4
47940,2024,2,95.7
41113,2024,2,74.8
41113,2024,2,74.8
51750,2024,2,66.4
43130,2024,2,86.6
44210,2024,2,86.4
47930,2024,2,112.5
47930,2024,2,112.5
43113,2024,2,79.1
30200,2024,2,93.9
43740,2024,2,100.0
47170,2024,2,62.3
47170,2024,2,62.3
47250,2024,2,93.1
47111,2024,2,113.9
52130,2024,2,138.9
52130,2024,2,138.9
27140,2024,2,56.8
27140,2024,2,56.8
52113,2024,2,113.4
52111,2024,2,113.4
31110,2024,2,105.4
31110,2024,2,105.4
31110,2024,2,105.4
48120,2024,2,160.2
29170,2024,2,111.3
26110,2024,2,137.1
48220,2024,2,116.6
46110,2024,2,108.5
46110,2024,2,108.5
46130,2024,2,147.4
46910,2024,2,102.3
46890,2024,2,-
52790,2024,2,97.1
52790,2024,2,97.1
52790,2024,2,97.1
46150,2024,2,160.8
46150,2024,2,160.8
44800,2024,2,132.4
43113,2024,2,89.4
50110,2024,2,205.4
50110,2024,2,94.9
50130,2024,2,321.4
50130,2024,2,321.4
50130,2024,2,321.4
50130,2024,2,147.7
50130,2024,2,147.7
48170,2024,2,201.2
48170,2024,2,201.2
28710,2024,2,78.1
41830,2024,2,66.0
41500,2024,2,91.6
51810,2024,2,48.4
51810,2024,2,48.4
51720,2024,2,71.0
51190,2024,2,89.0
51770,2024,2,80.7
51770,2024,2,80.7
51770,2024,2,80.7
43150,2024,2,78.9
43720,2024,2,79.6
44131,2024,2,89.7
44131,2024,2,89.7
44180,2024,2,92.6
44760,2024,2,135.8
44710,2024,2,95.7
36000,2024,2,104.0
36110,2024,2,104.0
52800,2024,2,130.9
52750,2024,2,108.5
52180,2024,2,106.0
52180,2024,2,106.0
52190,2024,2,111.6
52190,2024,2,111.6
52190,2024,2,111.6
52740,2024,2,127.7
52790,2024,2,87.8
46870,2024,2,105.2
48250,2024,2,137.2
52770,2024,2,109.5
48123,2024,2,141.3
48330,2024,2,139.9
46780,2024,2,206.8
46780,2024,2,206.8
46810,2024,2,163.5
46810,2024,2,163.5
46800,2024,2,145.4
46820,2024,2,110.6
46770,2024,2,149.5
46770,2024,2,149.5
48720,2024,2,148.8
48870,2024,2,125.6
46230,2024,2,200.2
46230,2024,2,200.2
46900,2024,2,147.0
47920,2024,2,53.7
47920,2024,2,53.7
47210,2024,2,91.8
47280,2024,2,109.3
47280,2024,2,109.3
47750,2024,2,70.2
47750,2024,2,70.2
47770,2024,2,117.7
47730,2024,2,52.6
47190,2024,2,77.6
47230,2024,2,63.7
47130,2024,2,71.5
48880,2024,2,117.8
48880,2024,2,117.8
48890,2024,2,98.2
48270,2024,2,83.1
48860,2024,2,118.5
48310,2024,2,139.9
48840,2024,2,196.0
26440,2024,2,91.0
51820,2024,3,58.6
51110,2024,3,40.9
51780,2024,3,42.4
41250,2024,3,38.0
41480,2024,3,20.4
51760,2024,3,52.7
51760,2024,3,52.7
51110,2024,3,44.3
28720,2024,3,28.5
28720,2024,3,28.5
51150,2024,3,-
51150,2024,3,66.0
51170,2024,3,71.2
11110,2024,3,29.9
11110,2024,3,29.9
28110,2024,3,19.2
28110,2024,3,19.2
51130,2024,3,-
47940,2024,3,89.9
41113,2024,3,30.2
41113,2024,3,30.2
51750,2024,3,45.6
43130,2024,3,50.8
44210,2024,3,26.1
47930,2024,3,63.5
47930,2024,3,63.5
43113,2024,3,37.9
30200,2024,3,57.9
43740,2024,3,65.6
47170,2024,3,55.7
47170,2024,3,55.7
47250,2024,3,72.3
47111,2024,3,84.5
52130,2024,3,54.7
52130,2024,3,54.7
27140,2024,3,70.9
27140,2024,3,70.9
52113,2024,3,79.6
52111,2024,3,79.6
31110,2024,3,80.2
31110,2024,3,80.2
31110,2024,3,80.2
48120,2024,3,117.2
29170,2024,3,79.5
26110,2024,3,102.0
48220,2024,3,113.2
46110,2024,3,73.3
46110,2024,3,73.3
46130,2024,3,93.2
46910,2024,3,77.1
46890,2024,3,103.1
52790,2024,3,61.3
52790,2024,3,61.3
52790,2024,3,61.3
46150,2024,3,91.8
46150,2024,3,91.8
44800,2024,3,34.9
43113,2024,3,40.7
50110,2024,3,98.1
50110,2024,3,74.8
50130,2024,3,135.7
50130,2024,3,135.7
50130,2024,3,135.7
50130,2024,3,155.5
50130,2024,3,155.5
48170,2024,3,99.4
48170,2024,3,99.4
28710,2024,3,24.8
41830,2024,3,27.7
41500,2024,3,37.9
51810,2024,3,38.3
51810,2024,3,38.3
51720,2024,3,35.0
51190,2024,3,-
51770,2024,3,50.2
51770,2024,3,50.2
51770,2024,3,50.2
43150,2024,3,52.2
43720,2024,3,50.7
44131,2024,3,41.3
44131,2024,3,41.3
44180,2024,3,35.8
44760,2024,3,49.8
44710,2024,3,72.7
36000,2024,3,48.8
36110,2024,3,48.8
52800,2024,3,75.2
52750,2024,3,73.6
52180,2024,3,69.3
52180,2024,3,69.3
52190,2024,3,65.0
52190,2024,3,65.0
52190,2024,3,65.0
52740,2024,3,74.1
52790,2024,3,58.7
46870,2024,3,63.7
48250,2024,3,112.6
52770,2024,3,78.3
48123,2024,3,116.9
48330,2024,3,100.7
46780,2024,3,88.2
46780,2024,3,88.2
46810,2024,3,73.3
46810,2024,3,73.3
46800,2024,3,68.2
46820,2024,3,65.1
46770,2024,3,87.9
46770,2024,3,87.9
48720,2024,3,92.8
48870,2024,3,83.0
46230,2024,3,86.2
46230,2024,3,86.2
46900,2024,3,79.4
47920,2024,3,46.5
47920,2024,3,46.5
47210,2024,3,53.9
47280,2024,3,57.4
47280,2024,3,57.4
47750,2024,3,62.7
47750,2024,3,62.7
47770,2024,3,55.4
47730,2024,3,55.3
47190,2024,3,71.5
47230,2024,3,71.4
47130,2024,3,73.7
48880,2024,3,79.4
48880,2024,3,79.4
48890,2024,3,86.2
48270,2024,3,79.7
48860,2024,3,89.9
48310,2024,3,127.3
48840,2024,3,149.9
26440,2024,3,90.0
51820,2024,4,63.4
51110,2024,4,27.6
51780,2024,4,17.9
41250,2024,4,22.2
41480,2024,4,23.3
51760,2024,4,53.9
51760,2024,4,53.9
51110,2024,4,31.4
28720,2024,4,70.7
28720,2024,4,70.7
51150,2024,4,38.7
51150,2024,4,41.9
51170,2024,4,33.6
11110,2024,4,33.2
11110,2024,4,33.2
28110,2024,4,35.3
28110,2024,4,35.3
51130,2024,4,41.4
47940,2024,4,45.2
41113,2024,4,55.0
41113,2024,4,55.0
51750,2024,4,40.2
43130,2024,4,59.0
44210,2024,4,45.0
47930,2024,4,54.0
47930,2024,4,54.0
43113,2024,4,49.1
30200,2024,4,32.7
43740,2024,4,49.3
47170,2024,4,59.1
47170,2024,4,59.1
47250,2024,4,73.2
47111,2024,4,65.0
52130,2024,4,53.4
52130,2024,4,53.4
27140,2024,4,60.6
27140,2024,4,60.6
52113,2024,4,53.4
52111,2024,4,53.4
31110,2024,4,99.1
31110,2024,4,99.1
31110,2024,4,99.1
48120,2024,4,149.7
29170,2024,4,79.6
26110,2024,4,166.8
48220,2024,4,195.7
46110,2024,4,81.7
46110,2024,4,81.7
46130,2024,4,210.5
46910,2024,4,82.9
46890,2024,4,216.6
52790,2024,4,64.5
52790,2024,4,64.5
52790,2024,4,64.5
46150,2024,4,155.9
46150,2024,4,155.9
44800,2024,4,63.4
43113,2024,4,44.7
50110,2024,4,80.2
50110,2024,4,118.8
50130,2024,4,226.0
50130,2024,4,226.0
50130,2024,4,226.0
50130,2024,4,-
50130,2024,4,-
48170,2024,4,175.8
48170,2024,4,175.8
28710,2024,4,28.4
41830,2024,4,48.1
41500,2024,4,71.7
51810,2024,4,19.9
51810,2024,4,19.9
51720,2024,4,38.3
51190,2024,4,52.8
51770,2024,4,35.9
51770,2024,4,35.9
51770,2024,4,35.9
43150,2024,4,54.7
43720,2024,4,45.8
44131,2024,4,48.2
44131,2024,4,48.2
44180,2024,4,48.8
44760,2024,4,58.7
44710,2024,4,46.4
36000,2024,4,43.3
36110,2024,4,43.3
52800,2024,4,56.6
52750,2024,4,74.3
52180,2024,4,70.8
52180,2024,4,70.8
52190,2024,4,75.6
52190,2024,4,75.6
52190,2024,4,75.6
52740,2024,4,75.7
52790,2024,4,63.9
46870,2024,4,73.6
48250,2024,4,133.3
52770,2024,4,87.3
48123,2024,4,114.1
48330,2024,4,106.2
46780,2024,4,198.4
46780,2024,4,198.4
46810,2024,4,151.4
46810,2024,4,151.4
46800,2024,4,162.9
46820,2024,4,91.4
46770,2024,4,200.1
46770,2024,4,200.1
48720,2024,4,123.8
48870,2024,4,106.0
46230,2024,4,182.4
46230,2024,4,182.4
46900,2024,4,106.5
47920,2024,4,45.3
47920,2024,4,45.3
47210,2024,4,55.8
47280,2024,4,75.6
47280,2024,4,75.6
47750,2024,4,50.7
47750,2024,4,50.7
47770,2024,4,66.6
47730,2024,4,48.0
47190,2024,4,63.3
47230,2024,4,57.0
47130,2024,4,65.4
48880,2024,4,98.4
48880,2024,4,98.4
48890,2024,4,110.8
48270,2024,4,93.2
